annee;code_iris;nom_iris;numero_de_voie;indice_de_repetition;type_de_voie;libelle_de_voie;adresse;nombre_de_sites;consommation_annuelle_totale_de_ladresse_mwh;code_grand_secteur;code_categorie_consommation;code_secteur_naf2;code_commune;nom_commune;code_epci;code_departement;code_region;tri_des_adresses
2023;120620000;Castelnau-Pégayrols (commune non irisée);;;;CENTRE HERTZIEN LA VERGNETTE;CENTRE HERTZIEN LA VERGNETTE;1;24.254;TERTIAIRE;ENT;61;12062;Castelnau-Pégayrols;241200914;12;76;81141
2021;772850301;Village;185;;RUE;ROBERT SCHUMAN;185 RUE ROBERT SCHUMAN;1;207.668;TERTIAIRE;ENT;61;77285;Le Mée-sur-Seine;247700057;77;11;81153
2024;840330000;Castellet-en-Luberon (commune non irisée);;;CHEMIN;DES VIEUX CASTELS;CHEMIN DES VIEUX CASTELS;1;99.723;TERTIAIRE;ENT;61;84033;Castellet-en-Luberon;200040624;84;93;81178
2023;110760104;Verdun;;;RUE;DE LA MISERICORDE;RUE DE LA MISERICORDE;1;178.716;TERTIAIRE;ENT;61;11076;Castelnaudary;200035855;11;76;81212
2022;820330104;Courbieu-Bénis-Saint-Martin;;;ROUTE;DE TERRE BLANCHE;ROUTE DE TERRE BLANCHE;1;207.918;TERTIAIRE;ENT;61;82033;Castelsarrasin;200066322;82;76;81307
2023;820330104;Courbieu-Bénis-Saint-Martin;;;ROUTE;DE TERRE BLANCHE;ROUTE DE TERRE BLANCHE;1;198.376;TERTIAIRE;ENT;61;82033;Castelsarrasin;200066322;82;76;81413
2024;340570101;Quartier Sud;753;;ROUTE;DE LA POMPIGNANE;753 ROUTE DE LA POMPIGNANE;1;208.948;TERTIAIRE;ENT;61;34057;Castelnau-le-Lez;243400017;34;76;81474
2024;120620000;Castelnau-Pégayrols (commune non irisée);;;;CENTRE HERTZIEN LA VERGNETTE;CENTRE HERTZIEN LA VERGNETTE;1;23.479;TERTIAIRE;ENT;61;12062;Castelnau-Pégayrols;241200914;12;76;81622
2024;110760104;Verdun;;;RUE;DE LA MISERICORDE;RUE DE LA MISERICORDE;1;164.219;TERTIAIRE;ENT;61;11076;Castelnaudary;200035855;11;76;81698
2023;810650602;Travet-Sercloise-Le Rose;;;ROUTE;D ALBI;ROUTE D ALBI;1;49.874;TERTIAIRE;ENT;61;81065;Castres;248100430;81;76;81703
2022;810650301;Martinet-Lambert-Bel-Air;150;;AVENUE;DU SIDOBRE;150 AVENUE DU SIDOBRE;1;401.789;TERTIAIRE;ENT;61;81065;Castres;248100430;81;76;81754
2023;810650301;Martinet-Lambert-Bel-Air;150;;AVENUE;DU SIDOBRE;150 AVENUE DU SIDOBRE;1;385.368;TERTIAIRE;ENT;61;81065;Castres;248100430;81;76;81851
2022;810650501;Briguiboul-Laden Petit Train;;;ALLEE;MARECHAL JUIN;ALLEE MARECHAL JUIN;1;421.921;TERTIAIRE;ENT;61;81065;Castres;248100430;81;76;81852
2022;810650602;Travet-Sercloise-Le Rose;;;;R O U T E   D ' A L B I;R O U T E D ' A L B I;1;49.482;TERTIAIRE;ENT;61;81065;Castres;248100430;81;76;81881
2024;820330104;Courbieu-Bénis-Saint-Martin;;;ROUTE;DE TERRE BLANCHE;ROUTE DE TERRE BLANCHE;1;185.575;TERTIAIRE;ENT;61;82033;Castelsarrasin;200066322;82;76;81900
2021;840920107;Périgord;297;;AVENUE;SAINT JEAN;297 AVENUE SAINT JEAN;1;263.579;TERTIAIRE;ENT;61;84092;Le Pontet;248400251;84;93;81906
2021;840920107;Périgord;170;;AVENUE;SAINT JEAN;170 AVENUE SAINT JEAN;1;625.09;TERTIAIRE;ENT;61;84092;Le Pontet;248400251;84;93;81907
2023;810650501;Briguiboul-Laden Petit Train;;;ALLEE;MARECHAL JUIN;ALLEE MARECHAL JUIN;1;388.809;TERTIAIRE;ENT;61;81065;Castres;248100430;81;76;81960
2022;601330000;Catillon-Fumechon (commune non irisée);;;;POSTE HERTZIEN;POSTE HERTZIEN;1;2.839;TERTIAIRE;ENT;61;60133;Catillon-Fumechon;246000566;60;32;82023
2023;601330000;Catillon-Fumechon (commune non irisée);;;;POSTE HERTZIEN;POSTE HERTZIEN;1;2.838;TERTIAIRE;ENT;61;60133;Catillon-Fumechon;246000566;60;32;82128
2021;431570108;Saint-Jean-République;15;;RUE;DE LA GAZELLE;15 RUE DE LA GAZELLE;1;881.958;TERTIAIRE;ENT;61;43157;Le Puy-en-Velay;200073419;43;84;82139
2024;810650602;Travet-Sercloise-Le Rose;;;ROUTE;D ALBI;ROUTE D ALBI;1;57.593;TERTIAIRE;ENT;61;81065;Castres;248100430;81;76;82188
2024;810650301;Martinet-Lambert-Bel-Air;150;;AVENUE;DU SIDOBRE;150 AVENUE DU SIDOBRE;1;355.058;TERTIAIRE;ENT;61;81065;Castres;248100430;81;76;82341
2022;591390105;Barbusse;42;;RUE;GUSTAVE DELORY;42 RUE GUSTAVE DELORY;1;210.24;TERTIAIRE;ENT;61;59139;Caudry;200030633;59;32;82361
2024;810650501;Briguiboul-Laden Petit Train;;;ALLEE;MARECHAL JUIN;ALLEE MARECHAL JUIN;1;335.215;TERTIAIRE;ENT;61;81065;Castres;248100430;81;76;82448
2023;591390105;Barbusse;42;;RUE;GUSTAVE DELORY;42 RUE GUSTAVE DELORY;1;187.308;TERTIAIRE;ENT;61;59139;Caudry;200030633;59;32;82464
2021;956120000;Le Thillay (commune non irisée);1;;AVENUE;DE FLORE;1 AVENUE DE FLORE;1;127.365;TERTIAIRE;ENT;61;95612;Le Thillay;200055655;95;11;82486
2024;601330000;Catillon-Fumechon (commune non irisée);;;;POSTE HERTZIEN;POSTE HERTZIEN;1;2.846;TERTIAIRE;ENT;61;60133;Catillon-Fumechon;246000566;60;32;82609
2021;786500105;Centre;29;;BOULEVARD;CARNOT;29 BOULEVARD CARNOT;1;295.842;TERTIAIRE;ENT;61;78650;Le Vésinet;200058519;78;11;82756
2021;624980301;Lens Est 1;21;;RUE;ANTOINE LAURENT DE LAVOISIER;21 RUE ANTOINE LAURENT DE LAVOISIER;2;486.854;TERTIAIRE;ENT;61;62498;Lens;246200364;62;32;82927
2024;591390105;Barbusse;42;;RUE;GUSTAVE DELORY;42 RUE GUSTAVE DELORY;1;170.352;TERTIAIRE;ENT;61;59139;Caudry;200030633;59;32;82942
2023;840350101;Les Jardins;;;ROUTE;DES COURSES;ROUTE DES COURSES;1;727.392;TERTIAIRE;ENT;61;84035;Cavaillon;200040442;84;93;82971
2022;840350101;Les Jardins;;;;R O U T E   D E S   C O U R S E S;R O U T E D E S C O U R S E S;1;787.726;TERTIAIRE;ENT;61;84035;Cavaillon;200040442;84;93;83021
2021;624980304;Lens Est 4;1;;RUE;VOLTAIRE;1 RUE VOLTAIRE;1;61.511;TERTIAIRE;ENT;61;62498;Lens;246200364;62;32;83048
2022;830360102;Nord;;;CHEMIN;DES VIVARDS;CHEMIN DES VIVARDS;1;197.31;TERTIAIRE;ENT;61;83036;Cavalaire-sur-Mer;200036077;83;93;83087
2021;450420000;Les Bordes (commune non irisée);52;;RUE;DU CHATEAU D EAU;52 RUE DU CHATEAU D EAU;1;40.457;TERTIAIRE;ENT;61;45042;Les Bordes;200070100;45;24;83198
2023;830360102;Nord;;;CHEMIN;DES VIVARDS;CHEMIN DES VIVARDS;1;175.693;TERTIAIRE;ENT;61;83036;Cavalaire-sur-Mer;200036077;83;93;83203
2022;801820000;Cayeux-sur-Mer (commune non irisée);;;RUE;DES BIAIS;RUE DES BIAIS;1;110.717;TERTIAIRE;ENT;61;80182;Cayeux-sur-Mer;200070993;80;32;83211
2021;781650105;Quartier Ouest Nord;4;;AVENUE;DU PRESIDENT KENNEDY;4 AVENUE DU PRESIDENT KENNEDY;1;171.175;TERTIAIRE;ENT;61;78165;Les Clayes-sous-Bois;200058782;78;11;83234
2023;801820000;Cayeux-sur-Mer (commune non irisée);;;RUE;DES BIAIS;RUE DES BIAIS;1;116.888;TERTIAIRE;ENT;61;80182;Cayeux-sur-Mer;200070993;80;32;83326
2024;840350101;Les Jardins;;;ROUTE;DES COURSES;ROUTE DES COURSES;1;638.82;TERTIAIRE;ENT;61;84035;Cavaillon;200040442;84;93;83444
2024;840350201;Docteur Ayme;88;;RUE;DU COMTAT;88 RUE DU COMTAT;1;189.369;TERTIAIRE;ENT;61;84035;Cavaillon;200040442;84;93;83472
2022;690350000;Cenves (commune non irisée);;;ROUTE;DE CENVES;ROUTE DE CENVES;1;179.873;TERTIAIRE;ENT;61;69035;Cenves;200067817;69;84;83640
2024;830360102;Nord;;;;CENTRE TECHNIQUE CAVALAIRE;CENTRE TECHNIQUE CAVALAIRE;1;165.733;TERTIAIRE;ENT;61;83036;Cavalaire-sur-Mer;200036077;83;93;83648
2023;690350000;Cenves (commune non irisée);;;ROUTE;DE CENVES;ROUTE DE CENVES;1;173.858;TERTIAIRE;ENT;61;69035;Cenves;200067817;69;84;83762
2024;801820000;Cayeux-sur-Mer (commune non irisée);;;RUE;DES BIAIS;RUE DES BIAIS;1;123.901;TERTIAIRE;ENT;61;80182;Cayeux-sur-Mer;200070993;80;32;83803
2021;784400101;Sangle Verneuil Aérospatiale Aérodrome Pierre Curie;1;;RUE;GABRIEL FAURE;1 RUE GABRIEL FAURE;1;508.918;TERTIAIRE;ENT;61;78440;Les Mureaux;200059889;78;11;83850
2022;951270132;Le Hazay-Les Essarts;95;;AVENUE;DU HAZAY;95 AVENUE DU HAZAY;1;113.254;TERTIAIRE;ENT;61;95127;Cergy;249500109;95;11;84096
2022;951270114;Les Terrasses-Axe Majeur-Lauterne;;;RUE;DU PAMPRE D OR;RUE DU PAMPRE D OR;1;110.932;TERTIAIRE;ENT;61;95127;Cergy;249500109;95;11;84121
2022;951270109;Cité Artisanale-Chauffours;16;;RUE;FRANCIS COMBE;16 RUE FRANCIS COMBE;1;1894.89;TERTIAIRE;ENT;61;95127;Cergy;249500109;95;11;84178
2023;951270132;Le Hazay-Les Essarts;95;;AVENUE;DU HAZAY;95 AVENUE DU HAZAY;1;95.926;TERTIAIRE;ENT;61;95127;Cergy;249500109;95;11;84216
2024;690350000;Cenves (commune non irisée);;;ROUTE;DE CENVES;ROUTE DE CENVES;1;180.982;TERTIAIRE;ENT;61;69035;Cenves;200067817;69;84;84228
2023;951270114;Les Terrasses-Axe Majeur-Lauterne;;;RUE;DU PAMPRE D OR;RUE DU PAMPRE D OR;1;91.616;TERTIAIRE;ENT;61;95127;Cergy;249500109;95;11;84242
2023;951270109;Cité Artisanale-Chauffours;16;;RUE;FRANCIS COMBE;16 RUE FRANCIS COMBE;3;1671.077;TERTIAIRE;ENT;61;95127;Cergy;249500109;95;11;84308
2021;851940104;Gare-Saint-Michel;36;;RUE;NICOT;36 RUE NICOT;1;603.964;TERTIAIRE;ENT;61;85194;Les Sables-d'Olonne;200071165;85;52;84367
2022;680630104;Sud-Est;1;A;RUE;DE WITTELSHEIM;1 A RUE DE WITTELSHEIM;1;188.279;TERTIAIRE;ENT;61;68063;Cernay;200036465;68;44;84384
2021;916920108;Queue d'Oiseau;12;;AVENUE;D OCEANIE;12 AVENUE D OCEANIE;1;1959.811;TERTIAIRE;ENT;61;91692;Les Ulis;200056232;91;11;84456
2023;680630104;Sud-Est;1;A;RUE;DE WITTELSHEIM;1 A RUE DE WITTELSHEIM;1;203.67;TERTIAIRE;ENT;61;68063;Cernay;200036465;68;44;84500
2022;350510101;Centre;;;;18 PLACE SVIGN;18 PLACE SVIGN;1;110.623;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84666
2024;951270132;Le Hazay-Les Essarts;95;;AVENUE;DU HAZAY;95 AVENUE DU HAZAY;1;74.968;TERTIAIRE;ENT;61;95127;Cergy;249500109;95;11;84684
2022;350510202;Rural Nord;;;LIEU DIT;BELLE FONTAINE;LIEU DIT BELLE FONTAINE;1;470.597;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84699
2024;951270114;Les Terrasses-Axe Majeur-Lauterne;;;RUE;DU PAMPRE D OR;RUE DU PAMPRE D OR;1;84.217;TERTIAIRE;ENT;61;95127;Cergy;249500109;95;11;84711
2022;350510101;Centre;7;;ALLEE;DE BRAY;7 ALLEE DE BRAY;1;5609.121;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84723
2021;332400000;Lesparre-Médoc (commune non irisée);14;;RUE;DU DOCTEUR SCHWEITZER;14 RUE DU DOCTEUR SCHWEITZER;1;200.944;TERTIAIRE;ENT;61;33240;Lesparre-Médoc;200069995;33;75;84741
2023;350510101;Centre;;;;18 PLACE SVIGN;18 PLACE SVIGN;1;107.625;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84777
2024;951270109;Cité Artisanale-Chauffours;16;;RUE;FRANCIS COMBE;16 RUE FRANCIS COMBE;3;1408.842;TERTIAIRE;ENT;61;95127;Cergy;249500109;95;11;84780
2023;350510103;Coesmes;;;LIEU DIT;BELLE FONTAINE;LIEU DIT BELLE FONTAINE;1;2845.41;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84786
2023;350510202;Rural Nord;;;LIEU DIT;BELLE FONTAINE;LIEU DIT BELLE FONTAINE;1;435.601;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84787
2022;350510101;Centre;8;;RUE;DE LA RIGOURDIERE;8 RUE DE LA RIGOURDIERE;1;66.306;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84790
2023;350510101;Centre;7;;ALLEE;DE BRAY;7 ALLEE DE BRAY;1;5410.477;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84809
2022;350510202;Rural Nord;;;RUE;DE LA TOUCHE LAMBERT;RUE DE LA TOUCHE LAMBERT;1;8153.679;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84809
2022;350510104;Zone Industrielle;;;RUE;DES MESLIERS;RUE DES MESLIERS;1;1075.709;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84861
2023;350510101;Centre;8;;RUE;DE LA RIGOURDIERE;8 RUE DE LA RIGOURDIERE;1;68.22;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84891
2022;350510202;Rural Nord;9;;RUE;DU CHENE GERMAIN;9 RUE DU CHENE GERMAIN;1;7634.667;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84897
2022;350510202;Rural Nord;30;;RUE;DU CHENE GERMAIN;30 RUE DU CHENE GERMAIN;1;129.496;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84901
2022;350510202;Rural Nord;28;;RUE;DU CHENE GERMAIN;28 RUE DU CHENE GERMAIN;1;179.874;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84903
2022;350510202;Rural Nord;17;;RUE;DU CHENE GERMAIN;17 RUE DU CHENE GERMAIN;1;121.86;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84906
2023;350510202;Rural Nord;;;RUE;DE LA TOUCHE LAMBERT;RUE DE LA TOUCHE LAMBERT;1;6911.608;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84909
2022;350510202;Rural Nord;1;;RUE;DU CHENE GERMAIN;1 RUE DU CHENE GERMAIN;1;215.146;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84913
2022;350510202;Rural Nord;;;RUE;DU CHENE GERMAIN;RUE DU CHENE GERMAIN;2;3244.667;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84917
2022;350510103;Coesmes;2;;RUE;DU CLOS COURTEL;2 RUE DU CLOS COURTEL;1;696.747;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84921
2022;350510103;Coesmes;;;RUE;DU CLOS COURTEL;RUE DU CLOS COURTEL;1;2599.469;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84922
2021;920440115;Villiers-L. Michel 2;27;;RUE;ANATOLE FRANCE;27 RUE ANATOLE FRANCE;1;537.876;TERTIAIRE;ENT;61;92044;Levallois-Perret;200054781;92;11;84943
2024;680630104;Sud-Est;1;A;RUE;DE WITTELSHEIM;1 A RUE DE WITTELSHEIM;1;181.06;TERTIAIRE;ENT;61;68063;Cernay;200036465;68;44;84966
2022;350510105;Rural Sud;;;LIEU DIT;LES ROCHERS;LIEU DIT LES ROCHERS;1;134.804;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84971
2022;350510104;Zone Industrielle;;;;PARC DES CHARMILLES;PARC DES CHARMILLES;1;390.256;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84973
2023;350510104;Zone Industrielle;;;RUE;DES MESLIERS;RUE DES MESLIERS;1;1072.396;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84977
2022;350510103;Coesmes;;;;R U E D E B E L L E F O N T A I N E;R U E D E B E L L E F O N T A I N E;1;2892.581;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;84985
2023;350510202;Rural Nord;9;;RUE;DU CHENE GERMAIN;9 RUE DU CHENE GERMAIN;1;7002.194;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85021
2023;350510202;Rural Nord;30;;RUE;DU CHENE GERMAIN;30 RUE DU CHENE GERMAIN;1;68.747;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85027
2023;350510202;Rural Nord;28;;RUE;DU CHENE GERMAIN;28 RUE DU CHENE GERMAIN;1;118.104;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85028
2023;350510202;Rural Nord;17;;RUE;DU CHENE GERMAIN;17 RUE DU CHENE GERMAIN;1;366.905;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85031
2023;350510202;Rural Nord;1;;RUE;DU CHENE GERMAIN;1 RUE DU CHENE GERMAIN;1;149.968;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85037
2023;350510202;Rural Nord;;;RUE;DU CHENE GERMAIN;RUE DU CHENE GERMAIN;2;2631.423;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85038
2023;350510103;Coesmes;2;;RUE;DU CLOS COURTEL;2 RUE DU CLOS COURTEL;1;645.983;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85047
2023;350510103;Coesmes;;;RUE;DU CLOS COURTEL;RUE DU CLOS COURTEL;1;2469.895;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85048
2023;350510105;Rural Sud;;;LIEU DIT;LES ROCHERS;LIEU DIT LES ROCHERS;1;133.582;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85102
2023;350510104;Zone Industrielle;;;;PARC DES CHARMILLES;PARC DES CHARMILLES;1;361.223;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85104
2021;920440119;Eiffel 2;22;;RUE;D ALSACE;22 RUE D ALSACE;1;13.547;TERTIAIRE;ENT;61;92044;Levallois-Perret;200054781;92;11;85130
2022;610790000;Ceton (commune non irisée);;;;L E   B E L   A I R;L E B E L A I R;1;2.917;TERTIAIRE;ENT;61;61079;Ceton;200071504;61;28;85227
2024;350510101;Centre;;;;18 PLACE SVIGN;18 PLACE SVIGN;1;87.517;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85249
2024;350510103;Coesmes;;;LIEU DIT;BELLE FONTAINE;LIEU DIT BELLE FONTAINE;1;2969.74;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85260
2024;350510202;Rural Nord;;;LIEU DIT;BELLE FONTAINE;LIEU DIT BELLE FONTAINE;1;448.817;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85262
2024;350510103;Coesmes;;;;CHEMIN DU HALLAGE;CHEMIN DU HALLAGE;1;100.481;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85270
2024;350510101;Centre;7;;ALLEE;DE BRAY;7 ALLEE DE BRAY;1;5070.283;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85286
2022;692280000;Chabanière (commune non irisée);;;ROUTE;DE BELLEVUE;ROUTE DE BELLEVUE;1;141.498;TERTIAIRE;ENT;61;69228;Chabanière;246900740;69;84;85331
2023;610790000;Ceton (commune non irisée);;;LIEU DIT;BEL AIR;LIEU DIT BEL AIR;1;0.086;TERTIAIRE;ENT;61;61079;Ceton;200071504;61;28;85338
2024;350510101;Centre;8;;RUE;DE LA RIGOURDIERE;8 RUE DE LA RIGOURDIERE;1;61.843;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85368
2024;350510202;Rural Nord;;;RUE;DE LA TOUCHE LAMBERT;RUE DE LA TOUCHE LAMBERT;1;6089.703;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85389
2023;692280000;Chabanière (commune non irisée);;;ROUTE;DE BELLEVUE;ROUTE DE BELLEVUE;1;134.763;TERTIAIRE;ENT;61;69228;Chabanière;246900740;69;84;85444
2024;350510104;Zone Industrielle;;;RUE;DES MESLIERS;RUE DES MESLIERS;1;1117.285;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85459
2024;350510202;Rural Nord;9;;RUE;DU CHENE GERMAIN;9 RUE DU CHENE GERMAIN;1;6869.911;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85506
2024;350510202;Rural Nord;30;;RUE;DU CHENE GERMAIN;30 RUE DU CHENE GERMAIN;1;3.433;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85513
2024;350510202;Rural Nord;28;;RUE;DU CHENE GERMAIN;28 RUE DU CHENE GERMAIN;1;33.619;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85514
2024;350510202;Rural Nord;17;;RUE;DU CHENE GERMAIN;17 RUE DU CHENE GERMAIN;1;650.356;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85517
2024;350510202;Rural Nord;11;;RUE;DU CHENE GERMAIN;11 RUE DU CHENE GERMAIN;1;217.143;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85521
2024;350510202;Rural Nord;1;;RUE;DU CHENE GERMAIN;1 RUE DU CHENE GERMAIN;1;7.226;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85524
2024;350510202;Rural Nord;;;RUE;DU CHENE GERMAIN;RUE DU CHENE GERMAIN;1;89.347;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85525
2024;350510103;Coesmes;2;;RUE;DU CLOS COURTEL;2 RUE DU CLOS COURTEL;1;706.878;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85533
2024;350510103;Coesmes;;;RUE;DU CLOS COURTEL;RUE DU CLOS COURTEL;1;2417.284;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85534
2021;920440111;Trézel 1;27;;RUE;PIERRE BROSSOLETTE;27 RUE PIERRE BROSSOLETTE;1;2256.833;TERTIAIRE;ENT;61;92044;Levallois-Perret;200054781;92;11;85543
2024;350510202;Rural Nord;;;RUE;DU VIEUX CHENE;RUE DU VIEUX CHENE;1;2218.822;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85554
2024;350510105;Rural Sud;;;LIEU DIT;LES ROCHERS;LIEU DIT LES ROCHERS;1;142.076;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85593
2024;350510104;Zone Industrielle;;;;PARC DES CHARMILLES;PARC DES CHARMILLES;1;342.181;TERTIAIRE;ENT;61;35051;Cesson-Sévigné;243500139;35;53;85594
2021;332430103;La Bastide;43;;RUE;JEAN JACQUES ROUSSEAU;43 RUE JEAN JACQUES ROUSSEAU;1;488.204;TERTIAIRE;ENT;61;33243;Libourne;200070092;33;75;85912
2024;692280000;Chabanière (commune non irisée);;;ROUTE;DE BELLEVUE;ROUTE DE BELLEVUE;1;159.599;TERTIAIRE;ENT;61;69228;Chabanière;246900740;69;84;85923
2022;520930000;Chalindrey (commune non irisée);;;;EMETTEUR LIEU-DIT CHAZAUD;EMETTEUR LIEU-DIT CHAZAUD;1;460.423;TERTIAIRE;ENT;61;52093;Chalindrey;200070332;52;44;85974
2021;772510106;Centre-Est;3;;ALLEE;DU PREAMBULE;3 ALLEE DU PREAMBULE;1;69.788;TERTIAIRE;ENT;61;77251;Lieusaint;200059228;77;11;86008
2023;520930000;Chalindrey (commune non irisée);;;;EMETTEUR LIEU-DIT CHAZAUD;EMETTEUR LIEU-DIT CHAZAUD;1;428.298;TERTIAIRE;ENT;61;52093;Chalindrey;200070332;52;44;86081
2022;850470101;Centre;;;RUE;DU CHATEAU;RUE DU CHATEAU;1;328.43;TERTIAIRE;ENT;61;85047;Challans;200071629;85;52;86106
2023;850470101;Centre;;;RUE;DU CHATEAU;RUE DU CHATEAU;1;303.315;TERTIAIRE;ENT;61;85047;Challans;200071629;85;52;86212
2021;593500118;Lille Centre 18;73;;RUE;D ARTOIS;73 RUE D ARTOIS;1;110.536;TERTIAIRE;ENT;61;59350;Lille;200093201;59;32;86280
2022;710760113;Garibaldi;17;;AVENUE;DE PARIS;17 AVENUE DE PARIS;1;354.639;TERTIAIRE;ENT;61;71076;Chalon-sur-Saône;247100589;71;27;86468
2023;710760113;Garibaldi;17;;AVENUE;DE PARIS;17 AVENUE DE PARIS;1;317.563;TERTIAIRE;ENT;61;71076;Chalon-sur-Saône;247100589;71;27;86522
2022;710760105;Saint-Jean des Vignes;66;;RUE;GENERAL GIRAUD;66 RUE GENERAL GIRAUD;1;992.585;TERTIAIRE;ENT;61;71076;Chalon-sur-Saône;247100589;71;27;86541
2024;520930000;Chalindrey (commune non irisée);;;;EMETTEUR LIEU-DIT CHAZAUD;EMETTEUR LIEU-DIT CHAZAUD;1;451.259;TERTIAIRE;ENT;61;52093;Chalindrey;200070332;52;44;86571
2023;710760105;Saint-Jean des Vignes;66;;RUE;GENERAL GIRAUD;66 RUE GENERAL GIRAUD;1;935.679;TERTIAIRE;ENT;61;71076;Chalon-sur-Saône;247100589;71;27;86610
2022;71076xxxx;Fictif - Chalon-sur-Saône;;;;P E A G E A 6 C H A L O N N O R D;P E A G E A 6 C H A L O N N O R D;1;13.327;TERTIAIRE;ENT;61;71076;Chalon-sur-Saône;247100589;71;27;86617
2024;850470106;Commequiers;;;CHEMIN;DE LA BARDONNIERE;CHEMIN DE LA BARDONNIERE;1;71.255;TERTIAIRE;ENT;61;85047;Challans;200071629;85;52;86634
2021;593500106;Lille Centre 6;1;;PLACE;DES BUISSES;1 PLACE DES BUISSES;1;64.455;TERTIAIRE;ENT;61;59350;Lille;200093201;59;32;86673
2024;850470102;Bois de Céné-Saint-Christophe;;;RUE;DES ARTISANS;RUE DES ARTISANS;1;123.225;TERTIAIRE;ENT;61;85047;Challans;200071629;85;52;86678
2024;850470101;Centre;;;RUE;DU CHATEAU;RUE DU CHATEAU;1;279.886;TERTIAIRE;ENT;61;85047;Challans;200071629;85;52;86706
2023;71076xxxx;Fictif - Chalon-sur-Saône;;;;PEAGE A6 CHALON NORD;PEAGE A6 CHALON NORD;1;12.876;TERTIAIRE;ENT;61;71076;Chalon-sur-Saône;247100589;71;27;86742
2021;593500406;Franklin;13;;RUE;DES STATIONS;13 RUE DES STATIONS;1;124.531;TERTIAIRE;ENT;61;59350;Lille;200093201;59;32;86744
